Date,ItemID,City,AgeGroup,Gender,Category,StylePersona,PriceTier,UnitsSold
2025-04-12,22615,Kathmandu,31-40,Male,T-Shirts,Classic Minimalist,Low,2
2025-04-12,22616,Kathmandu,20-24,Female,Crop Tops,American Streetwear,Low,5
2025-04-12,22617,Kathmandu,20-24,Female,Pants,K-Fashion Enthusiast,Low,0
2025-04-12,22618,Kathmandu,20-24,Male,T-Shirts,K-Fashion Enthusiast,Low,3
2025-04-12,22619,Kathmandu,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Mid,3
2025-04-12,22620,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Low,1
2025-04-12,22621,Kathmandu,20-24,Male,Hoodies,American Streetwear,Premium,3
2025-04-12,22622,Kathmandu,15-19,Male,Cargo Pants,K-Fashion Enthusiast,Premium,2
2025-04-12,22623,Kathmandu,15-19,Male,T-Shirts,K-Fashion Enthusiast,Low,2
2025-04-12,22624,Kathmandu,20-24,Male,Crop Tops,K-Fashion Enthusiast,Mid,5
2025-04-12,22625,Kathmandu,25-30,Male,T-Shirts,Classic Minimalist,Mid,7
2025-04-12,22626,Kathmandu,25-30,Male,Crop Tops,American Streetwear,Premium,3
2025-04-12,22627,Lalitpur,15-19,Female,Hoodies,K-Fashion Enthusiast,Low,4
2025-04-12,22628,Lalitpur,31-40,Male,Jackets,Classic Minimalist,Low,1
2025-04-12,22629,Lalitpur,31-40,Male,T-Shirts,K-Fashion Enthusiast,Mid,3
2025-04-12,22630,Lalitpur,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Premium,0
2025-04-12,22631,Lalitpur,15-19,Female,Cargo Pants,Bohemian/Indie,Low,0
2025-04-12,22632,Lalitpur,15-19,Female,Pants,Bohemian/Indie,Low,1
2025-04-12,22633,Lalitpur,31-40,Male,T-Shirts,K-Fashion Enthusiast,Low,1
2025-04-12,22634,Lalitpur,25-30,Female,Hoodies,Classic Minimalist,Mid,1
2025-04-12,22635,Lalitpur,20-24,Male,Hoodies,Classic Minimalist,Low,1
2025-04-12,22636,Lalitpur,20-24,Male,Crop Tops,American Streetwear,Low,3
2025-04-12,22637,Lalitpur,20-24,Male,Cargo Pants,American Streetwear,Low,5
2025-04-12,22638,Lalitpur,20-24,Male,Jackets,Bohemian/Indie,Mid,2
2025-04-12,22639,Pokhara,25-30,Male,Crop Tops,Classic Minimalist,Mid,4
2025-04-12,22640,Pokhara,25-30,Male,T-Shirts,Classic Minimalist,Low,3
2025-04-12,22641,Pokhara,15-19,Female,Pants,K-Fashion Enthusiast,Low,0
2025-04-12,22642,Pokhara,15-19,Female,T-Shirts,American Streetwear,Low,4
2025-04-12,22643,Pokhara,15-19,Female,Jackets,Classic Minimalist,Mid,1
2025-04-12,22644,Pokhara,15-19,Male,Hoodies,Classic Minimalist,Low,0
2025-04-12,22645,Pokhara,15-19,Male,Pants,K-Fashion Enthusiast,Mid,0
2025-04-12,22646,Pokhara,20-24,Male,T-Shirts,Bohemian/Indie,Mid,2
2025-04-12,22647,Pokhara,20-24,Male,Crop Tops,American Streetwear,Premium,2
2025-04-12,22648,Pokhara,25-30,Male,Jackets,American Streetwear,Low,0
2025-04-12,22649,Pokhara,20-24,Male,T-Shirts,Bohemian/Indie,Mid,1
2025-04-12,22650,Pokhara,15-19,Male,Jackets,Bohemian/Indie,Low,2
2025-04-12,22651,Pokhara,15-19,Male,Cargo Pants,American Streetwear,Mid,1
2025-04-12,22652,Pokhara,31-40,Female,T-Shirts,American Streetwear,Mid,2
2025-04-12,22653,Biratnagar,20-24,Non-binary,Pants,K-Fashion Enthusiast,Low,2
2025-04-12,22654,Biratnagar,20-24,Female,Crop Tops,American Streetwear,Mid,1
2025-04-12,22655,Biratnagar,20-24,Male,Hoodies,American Streetwear,Low,1
2025-04-12,22656,Biratnagar,20-24,Male,Pants,American Streetwear,Mid,0
2025-04-12,22657,Biratnagar,20-24,Female,Pants,Bohemian/Indie,Premium,0
2025-04-12,22658,Biratnagar,20-24,Female,Crop Tops,Classic Minimalist,Low,0
2025-04-12,22659,Biratnagar,20-24,Male,Hoodies,K-Fashion Enthusiast,Low,0
2025-04-12,22660,Biratnagar,20-24,Male,Crop Tops,American Streetwear,Low,1
2025-04-12,22661,Biratnagar,25-30,Female,Cargo Pants,Classic Minimalist,Premium,1
2025-04-12,22662,Biratnagar,15-19,Female,Pants,American Streetwear,Mid,1
2025-04-12,22663,Biratnagar,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-04-12,22664,Bharatpur,15-19,Male,Crop Tops,K-Fashion Enthusiast,Mid,2
2025-04-12,22665,Bharatpur,20-24,Female,Jackets,Bohemian/Indie,Low,1
2025-04-12,22666,Bharatpur,20-24,Female,Hoodies,Bohemian/Indie,Mid,1
2025-04-12,22667,Bharatpur,25-30,Male,T-Shirts,K-Fashion Enthusiast,Mid,0
2025-04-12,22668,Bharatpur,25-30,Male,Cargo Pants,Bohemian/Indie,Mid,1
2025-04-12,22669,Bharatpur,25-30,Female,Hoodies,American Streetwear,Low,0
2025-04-12,22670,Bharatpur,25-30,Female,Cargo Pants,Classic Minimalist,Premium,1
2025-04-12,22671,Bharatpur,20-24,Female,Pants,Bohemian/Indie,Low,1
2025-04-12,22672,Bharatpur,25-30,Male,Hoodies,American Streetwear,Low,0
2025-04-13,22673,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Low,8
2025-04-13,22674,Kathmandu,20-24,Male,Cargo Pants,American Streetwear,Mid,2
2025-04-13,22675,Kathmandu,15-19,Male,Cargo Pants,K-Fashion Enthusiast,Low,3
2025-04-13,22676,Kathmandu,20-24,Female,Jackets,K-Fashion Enthusiast,Mid,1
2025-04-13,22677,Kathmandu,20-24,Male,Cargo Pants,American Streetwear,Mid,5
2025-04-13,22678,Kathmandu,25-30,Female,Jackets,American Streetwear,Mid,0
2025-04-13,22679,Kathmandu,25-30,Female,Hoodies,K-Fashion Enthusiast,Mid,3
2025-04-13,22680,Kathmandu,20-24,Female,Crop Tops,Bohemian/Indie,Low,2
2025-04-13,22681,Kathmandu,20-24,Female,Pants,Classic Minimalist,Low,0
2025-04-13,22682,Kathmandu,20-24,Female,Hoodies,K-Fashion Enthusiast,Mid,3
2025-04-13,22683,Kathmandu,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,1
2025-04-13,22684,Kathmandu,20-24,Female,Cargo Pants,Bohemian/Indie,Low,0
2025-04-13,22685,Kathmandu,15-19,Male,Cargo Pants,Classic Minimalist,Low,2
2025-04-13,22686,Kathmandu,15-19,Male,Pants,American Streetwear,Low,0
2025-04-13,22687,Kathmandu,15-19,Male,T-Shirts,K-Fashion Enthusiast,Low,4
2025-04-13,22688,Kathmandu,15-19,Male,Pants,K-Fashion Enthusiast,Low,1
2025-04-13,22689,Kathmandu,25-30,Female,Cargo Pants,American Streetwear,Mid,3
2025-04-13,22690,Kathmandu,20-24,Male,Jackets,American Streetwear,Low,0
2025-04-13,22691,Lalitpur,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Premium,1
2025-04-13,22692,Lalitpur,20-24,Female,Pants,Bohemian/Indie,Low,0
2025-04-13,22693,Lalitpur,20-24,Male,Pants,American Streetwear,Low,2
2025-04-13,22694,Lalitpur,20-24,Male,Crop Tops,American Streetwear,Low,1
2025-04-13,22695,Lalitpur,15-19,Male,Pants,K-Fashion Enthusiast,Low,0
2025-04-13,22696,Lalitpur,15-19,Male,Hoodies,K-Fashion Enthusiast,Mid,4
2025-04-13,22697,Lalitpur,25-30,Female,Cargo Pants,Classic Minimalist,Low,1
2025-04-13,22698,Lalitpur,25-30,Female,T-Shirts,K-Fashion Enthusiast,Low,0
2025-04-13,22699,Lalitpur,25-30,Female,Pants,K-Fashion Enthusiast,Mid,1
2025-04-13,22700,Lalitpur,15-19,Female,Hoodies,K-Fashion Enthusiast,Mid,1
2025-04-13,22701,Lalitpur,15-19,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-04-13,22702,Lalitpur,20-24,Female,Cargo Pants,Bohemian/Indie,Low,1
2025-04-13,22703,Lalitpur,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Premium,1
2025-04-13,22704,Lalitpur,20-24,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-04-13,22705,Pokhara,25-30,Male,T-Shirts,Bohemian/Indie,Low,1
2025-04-13,22706,Pokhara,15-19,Female,Pants,Classic Minimalist,Mid,0
2025-04-13,22707,Pokhara,15-19,Female,Cargo Pants,American Streetwear,Mid,0
2025-04-13,22708,Pokhara,20-24,Female,Pants,Bohemian/Indie,Low,1
2025-04-13,22709,Pokhara,20-24,Female,T-Shirts,Classic Minimalist,Premium,1
2025-04-13,22710,Pokhara,20-24,Female,Crop Tops,Classic Minimalist,Low,2
2025-04-13,22711,Pokhara,20-24,Female,Hoodies,American Streetwear,Low,2
2025-04-13,22712,Pokhara,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Mid,0
2025-04-13,22713,Pokhara,20-24,Non-binary,Jackets,American Streetwear,Mid,2
2025-04-13,22714,Pokhara,20-24,Non-binary,Cargo Pants,Classic Minimalist,Mid,0
2025-04-13,22715,Pokhara,20-24,Female,T-Shirts,Bohemian/Indie,Mid,2
2025-04-13,22716,Pokhara,20-24,Female,Cargo Pants,American Streetwear,Low,1
2025-04-13,22717,Pokhara,15-19,Female,Pants,American Streetwear,Mid,0
2025-04-13,22718,Pokhara,25-30,Male,Pants,Classic Minimalist,Low,0
2025-04-13,22719,Pokhara,25-30,Male,Hoodies,Classic Minimalist,Mid,2
2025-04-13,22720,Pokhara,20-24,Male,T-Shirts,Bohemian/Indie,Low,0
2025-04-13,22721,Pokhara,20-24,Male,Crop Tops,Classic Minimalist,Mid,1
2025-04-13,22722,Pokhara,20-24,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-04-13,22723,Pokhara,20-24,Female,Pants,Bohemian/Indie,Mid,1
2025-04-13,22724,Pokhara,15-19,Male,T-Shirts,Classic Minimalist,Low,0
2025-04-13,22725,Pokhara,15-19,Female,Pants,American Streetwear,Mid,1
2025-04-13,22726,Biratnagar,31-40,Female,Crop Tops,Bohemian/Indie,Low,2
2025-04-13,22727,Biratnagar,31-40,Female,Pants,Bohemian/Indie,Low,0
2025-04-13,22728,Biratnagar,15-19,Male,T-Shirts,Bohemian/Indie,Low,1
2025-04-13,22729,Biratnagar,20-24,Male,Jackets,Bohemian/Indie,Premium,0
2025-04-13,22730,Biratnagar,15-19,Male,Cargo Pants,American Streetwear,Mid,1
2025-04-13,22731,Biratnagar,20-24,Male,Jackets,Classic Minimalist,Mid,1
2025-04-13,22732,Biratnagar,15-19,Female,Hoodies,K-Fashion Enthusiast,Mid,3
2025-04-13,22733,Biratnagar,15-19,Male,Cargo Pants,Classic Minimalist,Mid,1
2025-04-13,22734,Biratnagar,20-24,Male,Cargo Pants,Classic Minimalist,Mid,4
2025-04-13,22735,Biratnagar,20-24,Male,T-Shirts,Classic Minimalist,Premium,0
2025-04-13,22736,Bharatpur,31-40,Female,T-Shirts,Classic Minimalist,Mid,2
2025-04-13,22737,Bharatpur,20-24,Male,Hoodies,Bohemian/Indie,Low,1
2025-04-13,22738,Bharatpur,15-19,Female,Cargo Pants,American Streetwear,Mid,2
2025-04-13,22739,Bharatpur,15-19,Female,Jackets,Classic Minimalist,Low,0
2025-04-13,22740,Bharatpur,25-30,Female,Pants,K-Fashion Enthusiast,Low,0
2025-04-14,22741,Kathmandu,20-24,Male,Hoodies,K-Fashion Enthusiast,Mid,2
2025-04-14,22742,Kathmandu,20-24,Female,Cargo Pants,Bohemian/Indie,Low,2
2025-04-14,22743,Kathmandu,25-30,Male,Pants,Bohemian/Indie,Mid,0
2025-04-14,22744,Kathmandu,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Low,2
2025-04-14,22745,Kathmandu,25-30,Female,Pants,American Streetwear,Low,1
2025-04-14,22746,Kathmandu,25-30,Female,T-Shirts,Bohemian/Indie,Low,4
2025-04-14,22747,Kathmandu,15-19,Male,Pants,Bohemian/Indie,Mid,0
2025-04-14,22748,Kathmandu,15-19,Male,Crop Tops,Classic Minimalist,Low,1
2025-04-14,22749,Kathmandu,25-30,Female,Pants,K-Fashion Enthusiast,Premium,0
2025-04-14,22750,Kathmandu,25-30,Female,Jackets,Classic Minimalist,Low,2
2025-04-14,22751,Kathmandu,25-30,Female,Hoodies,Classic Minimalist,Mid,2
2025-04-14,22752,Kathmandu,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,2
2025-04-14,22753,Kathmandu,20-24,Female,Jackets,American Streetwear,Mid,3
2025-04-14,22754,Kathmandu,20-24,Female,Hoodies,Classic Minimalist,Low,3
2025-04-14,22755,Kathmandu,20-24,Female,Pants,American Streetwear,Premium,2
2025-04-14,22756,Kathmandu,15-19,Male,Pants,Classic Minimalist,Premium,1
2025-04-14,22757,Kathmandu,15-19,Male,Jackets,Classic Minimalist,Mid,0
2025-04-14,22758,Kathmandu,15-19,Female,Jackets,Bohemian/Indie,Low,1
2025-04-14,22759,Kathmandu,25-30,Male,Crop Tops,Classic Minimalist,Low,6
2025-04-14,22760,Kathmandu,15-19,Male,Pants,Bohemian/Indie,Mid,0
2025-04-14,22761,Kathmandu,15-19,Male,T-Shirts,K-Fashion Enthusiast,Low,2
2025-04-14,22762,Kathmandu,15-19,Male,Jackets,Classic Minimalist,Low,0
2025-04-14,22763,Kathmandu,25-30,Male,Pants,Bohemian/Indie,Low,0
2025-04-14,22764,Kathmandu,25-30,Male,Hoodies,K-Fashion Enthusiast,Low,1
2025-04-14,22765,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Low,1
2025-04-14,22766,Kathmandu,25-30,Male,T-Shirts,Bohemian/Indie,Low,2
2025-04-14,22767,Kathmandu,25-30,Male,Hoodies,K-Fashion Enthusiast,Mid,1
2025-04-14,22768,Lalitpur,15-19,Male,Pants,Classic Minimalist,Premium,0
2025-04-14,22769,Lalitpur,20-24,Female,Hoodies,American Streetwear,Mid,1
2025-04-14,22770,Lalitpur,20-24,Male,Crop Tops,Bohemian/Indie,Mid,0
2025-04-14,22771,Lalitpur,20-24,Male,T-Shirts,Classic Minimalist,Low,0
2025-04-14,22772,Lalitpur,15-19,Female,Hoodies,Bohemian/Indie,Low,0
2025-04-14,22773,Lalitpur,15-19,Male,T-Shirts,American Streetwear,Mid,2
2025-04-14,22774,Lalitpur,15-19,Male,Jackets,Bohemian/Indie,Low,0
2025-04-14,22775,Lalitpur,20-24,Male,Pants,American Streetwear,Low,0
2025-04-14,22776,Lalitpur,15-19,Male,T-Shirts,American Streetwear,Mid,2
2025-04-14,22777,Lalitpur,15-19,Male,Jackets,Classic Minimalist,Low,0
2025-04-14,22778,Lalitpur,20-24,Male,T-Shirts,Classic Minimalist,Premium,2
2025-04-14,22779,Lalitpur,20-24,Male,Pants,K-Fashion Enthusiast,Premium,0
2025-04-14,22780,Lalitpur,20-24,Female,Hoodies,American Streetwear,Mid,1
2025-04-14,22781,Lalitpur,31-40,Female,Hoodies,Bohemian/Indie,Low,1
2025-04-14,22782,Lalitpur,31-40,Female,Jackets,Classic Minimalist,Mid,0
2025-04-14,22783,Lalitpur,15-19,Female,Pants,K-Fashion Enthusiast,Mid,0
2025-04-14,22784,Lalitpur,15-19,Female,Cargo Pants,Bohemian/Indie,Mid,1
2025-04-14,22785,Lalitpur,15-19,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-04-14,22786,Pokhara,25-30,Male,Hoodies,American Streetwear,Low,0
2025-04-14,22787,Pokhara,15-19,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-04-14,22788,Pokhara,25-30,Male,Pants,American Streetwear,Low,1
2025-04-14,22789,Pokhara,25-30,Male,Hoodies,Bohemian/Indie,Low,2
2025-04-14,22790,Pokhara,25-30,Male,Pants,Bohemian/Indie,Mid,0
2025-04-14,22791,Pokhara,25-30,Male,T-Shirts,Classic Minimalist,Low,2
2025-04-14,22792,Biratnagar,20-24,Female,Crop Tops,American Streetwear,Mid,1
2025-04-14,22793,Biratnagar,31-40,Female,Cargo Pants,American Streetwear,Low,0
2025-04-14,22794,Biratnagar,20-24,Male,Crop Tops,Classic Minimalist,Low,1
2025-04-14,22795,Biratnagar,20-24,Male,Hoodies,K-Fashion Enthusiast,Low,0
2025-04-14,22796,Biratnagar,15-19,Male,Hoodies,K-Fashion Enthusiast,Mid,0
2025-04-14,22797,Biratnagar,25-30,Male,T-Shirts,Classic Minimalist,Mid,1
2025-04-14,22798,Biratnagar,25-30,Male,Jackets,Classic Minimalist,Mid,0
2025-04-14,22799,Biratnagar,15-19,Female,Jackets,Classic Minimalist,Low,0
2025-04-14,22800,Biratnagar,20-24,Male,Jackets,American Streetwear,Low,0
2025-04-14,22801,Biratnagar,25-30,Female,T-Shirts,Classic Minimalist,Low,3
2025-04-14,22802,Biratnagar,25-30,Female,Cargo Pants,K-Fashion Enthusiast,Mid,0
2025-04-14,22803,Biratnagar,20-24,Non-binary,Jackets,Bohemian/Indie,Premium,1
2025-04-14,22804,Biratnagar,20-24,Non-binary,Pants,American Streetwear,Low,0
2025-04-14,22805,Biratnagar,20-24,Male,Cargo Pants,American Streetwear,Low,4
2025-04-14,22806,Biratnagar,20-24,Male,Crop Tops,K-Fashion Enthusiast,Low,0
2025-04-14,22807,Biratnagar,20-24,Female,Pants,K-Fashion Enthusiast,Low,0
2025-04-14,22808,Biratnagar,20-24,Female,T-Shirts,Bohemian/Indie,Low,2
2025-04-14,22809,Bharatpur,31-40,Male,Cargo Pants,Bohemian/Indie,Low,2
2025-04-14,22810,Bharatpur,20-24,Male,Jackets,Classic Minimalist,Low,1
2025-04-14,22811,Bharatpur,15-19,Female,Cargo Pants,Bohemian/Indie,Low,0
2025-04-14,22812,Bharatpur,15-19,Female,Jackets,American Streetwear,Mid,0
2025-04-14,22813,Bharatpur,20-24,Male,T-Shirts,American Streetwear,Low,0
2025-04-14,22814,Bharatpur,20-24,Female,T-Shirts,Classic Minimalist,Low,3
2025-04-14,22815,Bharatpur,20-24,Female,Pants,Bohemian/Indie,Low,0
2025-04-14,22816,Bharatpur,20-24,Male,T-Shirts,K-Fashion Enthusiast,Mid,1
2025-04-14,22817,Bharatpur,20-24,Male,Cargo Pants,American Streetwear,Low,0
2025-04-14,22818,Bharatpur,15-19,Female,T-Shirts,American Streetwear,Low,0
2025-04-14,22819,Bharatpur,15-19,Female,Pants,American Streetwear,Low,0
2025-04-15,22820,Kathmandu,20-24,Female,Jackets,American Streetwear,Low,2
2025-04-15,22821,Kathmandu,20-24,Female,T-Shirts,Bohemian/Indie,Low,1
2025-04-15,22822,Kathmandu,20-24,Female,Jackets,Bohemian/Indie,Premium,0
2025-04-15,22823,Kathmandu,20-24,Male,Hoodies,Bohemian/Indie,Low,2
2025-04-15,22824,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Low,4
2025-04-15,22825,Kathmandu,15-19,Female,Hoodies,K-Fashion Enthusiast,Premium,3
2025-04-15,22826,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Mid,4
2025-04-15,22827,Kathmandu,20-24,Female,Cargo Pants,Classic Minimalist,Mid,2
2025-04-15,22828,Kathmandu,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-04-15,22829,Kathmandu,25-30,Male,Cargo Pants,Bohemian/Indie,Low,2
2025-04-15,22830,Kathmandu,25-30,Male,Pants,Bohemian/Indie,Mid,0
2025-04-15,22831,Kathmandu,25-30,Male,T-Shirts,Bohemian/Indie,Low,1
2025-04-15,22832,Kathmandu,25-30,Male,Hoodies,Classic Minimalist,Low,4
2025-04-15,22833,Kathmandu,20-24,Female,Hoodies,Classic Minimalist,Low,2
2025-04-15,22834,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Low,2
2025-04-15,22835,Kathmandu,31-40,Female,T-Shirts,American Streetwear,Premium,2
2025-04-15,22836,Kathmandu,31-40,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-04-15,22837,Kathmandu,25-30,Female,Cargo Pants,Classic Minimalist,Low,2
2025-04-15,22838,Kathmandu,25-30,Female,Pants,Classic Minimalist,Low,0
2025-04-15,22839,Kathmandu,25-30,Male,Pants,Classic Minimalist,Mid,1
2025-04-15,22840,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Low,6
2025-04-15,22841,Kathmandu,20-24,Male,Jackets,Bohemian/Indie,Premium,1
2025-04-15,22842,Kathmandu,20-24,Male,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-04-15,22843,Kathmandu,20-24,Male,Jackets,Bohemian/Indie,Low,0
2025-04-15,22844,Kathmandu,15-19,Male,Crop Tops,K-Fashion Enthusiast,Low,3
2025-04-15,22845,Kathmandu,15-19,Male,T-Shirts,Classic Minimalist,Low,0
2025-04-15,22846,Kathmandu,20-24,Female,Hoodies,American Streetwear,Low,3
2025-04-15,22847,Kathmandu,20-24,Female,Pants,Classic Minimalist,Premium,1
2025-04-15,22848,Kathmandu,20-24,Female,Cargo Pants,American Streetwear,Premium,4
2025-04-15,22849,Kathmandu,20-24,Female,Pants,American Streetwear,Low,3
2025-04-15,22850,Kathmandu,20-24,Male,Cargo Pants,American Streetwear,Low,1
2025-04-15,22851,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Low,0
2025-04-15,22852,Kathmandu,31-40,Male,Jackets,American Streetwear,Mid,1
2025-04-15,22853,Kathmandu,25-30,Male,Jackets,Bohemian/Indie,Premium,0
2025-04-15,22854,Kathmandu,25-30,Male,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-04-15,22855,Lalitpur,20-24,Female,Crop Tops,Classic Minimalist,Mid,3
2025-04-15,22856,Lalitpur,20-24,Female,Cargo Pants,Classic Minimalist,Mid,0
2025-04-15,22857,Lalitpur,15-19,Female,Pants,American Streetwear,Mid,2
2025-04-15,22858,Lalitpur,15-19,Female,T-Shirts,Bohemian/Indie,Low,2
2025-04-15,22859,Lalitpur,20-24,Female,T-Shirts,K-Fashion Enthusiast,Low,2
2025-04-15,22860,Lalitpur,20-24,Female,Crop Tops,American Streetwear,Premium,5
2025-04-15,22861,Lalitpur,20-24,Female,Cargo Pants,Classic Minimalist,Low,2
2025-04-15,22862,Lalitpur,20-24,Male,Jackets,Classic Minimalist,Low,0
2025-04-15,22863,Lalitpur,20-24,Male,T-Shirts,K-Fashion Enthusiast,Mid,1
2025-04-15,22864,Lalitpur,25-30,Male,Cargo Pants,Bohemian/Indie,Low,1
2025-04-15,22865,Lalitpur,25-30,Male,Pants,Bohemian/Indie,Mid,0
2025-04-15,22866,Lalitpur,25-30,Male,Pants,Bohemian/Indie,Mid,0
2025-04-15,22867,Lalitpur,15-19,Female,Hoodies,American Streetwear,Mid,1
2025-04-15,22868,Lalitpur,20-24,Male,Hoodies,American Streetwear,Mid,1
2025-04-15,22869,Lalitpur,20-24,Male,Pants,American Streetwear,Low,1
2025-04-15,22870,Lalitpur,25-30,Female,Pants,Classic Minimalist,Mid,1
2025-04-15,22871,Lalitpur,25-30,Female,Hoodies,Classic Minimalist,Mid,4
2025-04-15,22872,Lalitpur,31-40,Female,Pants,Classic Minimalist,Low,0
2025-04-15,22873,Lalitpur,31-40,Female,Hoodies,K-Fashion Enthusiast,Low,0
2025-04-15,22874,Lalitpur,25-30,Female,Cargo Pants,American Streetwear,Mid,1
2025-04-15,22875,Lalitpur,20-24,Male,Crop Tops,Classic Minimalist,Low,0
2025-04-15,22876,Lalitpur,20-24,Male,Hoodies,American Streetwear,Low,5
2025-04-15,22877,Lalitpur,25-30,Male,T-Shirts,K-Fashion Enthusiast,Mid,5
2025-04-15,22878,Lalitpur,25-30,Male,Cargo Pants,American Streetwear,Mid,0
2025-04-15,22879,Lalitpur,15-19,Female,Jackets,American Streetwear,Low,0
2025-04-15,22880,Pokhara,20-24,Female,T-Shirts,Classic Minimalist,Low,0
2025-04-15,22881,Pokhara,20-24,Male,T-Shirts,American Streetwear,Mid,1
2025-04-15,22882,Pokhara,20-24,Male,Jackets,K-Fashion Enthusiast,Mid,0
2025-04-15,22883,Pokhara,20-24,Female,Pants,Bohemian/Indie,Low,1
2025-04-15,22884,Pokhara,31-40,Female,Jackets,Classic Minimalist,Premium,0
2025-04-15,22885,Pokhara,31-40,Female,T-Shirts,Classic Minimalist,Mid,2
2025-04-15,22886,Biratnagar,20-24,Male,Crop Tops,Classic Minimalist,Mid,0
2025-04-15,22887,Biratnagar,20-24,Male,Pants,Bohemian/Indie,Mid,1
2025-04-15,22888,Biratnagar,20-24,Male,T-Shirts,American Streetwear,Mid,3
2025-04-15,22889,Biratnagar,20-24,Male,T-Shirts,K-Fashion Enthusiast,Low,1
2025-04-15,22890,Biratnagar,20-24,Male,T-Shirts,Classic Minimalist,Low,1
2025-04-15,22891,Biratnagar,20-24,Male,Pants,Bohemian/Indie,Premium,0
2025-04-15,22892,Biratnagar,15-19,Male,Hoodies,American Streetwear,Premium,2
2025-04-15,22893,Biratnagar,15-19,Male,T-Shirts,American Streetwear,Mid,5
2025-04-15,22894,Biratnagar,15-19,Female,Crop Tops,Bohemian/Indie,Mid,0
2025-04-15,22895,Biratnagar,15-19,Male,Jackets,American Streetwear,Low,0
2025-04-15,22896,Biratnagar,20-24,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-04-15,22897,Biratnagar,20-24,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-04-15,22898,Biratnagar,20-24,Female,Crop Tops,Classic Minimalist,Low,1
2025-04-15,22899,Biratnagar,15-19,Male,Pants,Classic Minimalist,Mid,0
2025-04-15,22900,Bharatpur,25-30,Female,Cargo Pants,Classic Minimalist,Low,0
2025-04-15,22901,Bharatpur,31-40,Male,Crop Tops,K-Fashion Enthusiast,Mid,0
2025-04-15,22902,Bharatpur,25-30,Male,Pants,Classic Minimalist,Low,0
2025-04-15,22903,Bharatpur,25-30,Female,Jackets,Bohemian/Indie,Low,1
2025-04-15,22904,Bharatpur,25-30,Female,T-Shirts,Classic Minimalist,Low,0
2025-04-15,22905,Bharatpur,15-19,Female,T-Shirts,K-Fashion Enthusiast,Mid,0
2025-04-15,22906,Bharatpur,20-24,Male,Hoodies,Bohemian/Indie,Low,2
2025-04-15,22907,Bharatpur,20-24,Male,Jackets,Bohemian/Indie,Low,0
2025-04-15,22908,Bharatpur,20-24,Male,Jackets,Classic Minimalist,Low,0
2025-04-15,22909,Bharatpur,15-19,Male,Crop Tops,Bohemian/Indie,Premium,2
2025-04-15,22910,Bharatpur,20-24,Male,Hoodies,American Streetwear,Low,1
2025-04-16,22911,Kathmandu,20-24,Male,T-Shirts,Bohemian/Indie,Mid,0
2025-04-16,22912,Kathmandu,15-19,Female,T-Shirts,Classic Minimalist,Mid,1
2025-04-16,22913,Kathmandu,31-40,Male,Hoodies,Bohemian/Indie,Low,2
2025-04-16,22914,Kathmandu,31-40,Male,Cargo Pants,Classic Minimalist,Low,3
2025-04-16,22915,Kathmandu,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,2
2025-04-16,22916,Kathmandu,20-24,Female,Pants,Classic Minimalist,Low,0
2025-04-16,22917,Kathmandu,31-40,Male,T-Shirts,American Streetwear,Mid,1
2025-04-16,22918,Kathmandu,25-30,Female,Jackets,American Streetwear,Low,1
2025-04-16,22919,Kathmandu,25-30,Female,T-Shirts,Bohemian/Indie,Low,2
2025-04-16,22920,Kathmandu,20-24,Male,Jackets,American Streetwear,Low,0
2025-04-16,22921,Kathmandu,20-24,Male,Pants,American Streetwear,Low,3
2025-04-16,22922,Kathmandu,15-19,Female,Pants,American Streetwear,Mid,1
2025-04-16,22923,Kathmandu,15-19,Female,Jackets,Bohemian/Indie,Low,0
